"League","variable","mean","sd","min","25%","50%","75%","max"
"LCK CL","totalMinionsKilled.mean",121.699890327397,78.4227012718555,18.0238095238095,28.7180826636051,168.33373015873,190.944061257891,203.595238095238
"LCK CL","totalTimeCCDealt.mean",250.436381602315,220.263598887756,86,132.969527363184,195.549003322259,295.993856837607,1303.375
"LCK CL","baronKills.mean",0.0665616504499361,0.122703725729181,0,0,0.0146367521367521,0.0433501683501683,0.416666666666667
"LCK CL","dragonKills.mean",0.227258579673144,0.457973898024293,0,0.00263157894736842,0.0292207792207792,0.115898376113148,1.39240506329114
"LCK CL","totalDamageDealt.mean",106629.846283073,54539.2902696224,15215,60672.863372093,127308.81869773,146009.236822289,191536.064516129
"LCK CL","totalDamageTaken.mean",18481.3051728317,4408.79757410467,11422.1397849462,15209.7752750131,17850.8356203007,22196.0500541126,26915.25
"LCK CL","totalDamageDealtToChampions.mean",14705.6796225341,5577.82513312372,5504.56842105263,10719.3765822785,15930.109936967,18819.6398440269,22487.5238095238
"LCK CL","damageDealtToObjectives.mean",8715.76441014019,7738.44260530616,131.666666666667,2344.24539473684,7338.25068681319,10561.2811791383,28086.7692307692
"LCK CL","goldEarnedPerMinute.mean",408.548543095686,71.4995277073132,290.765930749607,343.536274086746,433.219364170615,453.212588502341,513.134962545348
"LCK LAS","goldEarned.mean",10158.827156079,1620.37725175676,6570.06666666667,9950.5259994774,10580.8137668919,11263.3109161793,12326.4155844156
"LCK LAS","kills.mean",5.60581298991345,2.07262106170077,1.21794871794872,5.10422826729746,6.19114516815666,6.786866359447,8.48051948051948
"LCK LAS","deaths.mean",4.64495131748998,0.788454737528488,3.53932584269663,4.19340579710145,4.48240675580577,5.2258064516129,6.77777777777778
"LCK LAS","assists.mean",7.1267115206241,2.53098483732035,2.84782608695652,5.43729612178326,6.502405002405,8.48304422566026,12.1290322580645
"LCK LAS","champExperience.mean",10767.9403729936,1513.07137805467,7215.41111111111,10259.4862347052,10923.3177083333,11732.2134551495,12885.7901234568
"LCK LAS","player.WR.mean",0.536270439168758,0.071961932769512,0.285714285714286,0.498655913978495,0.553639846743295,0.572188449848024,0.659090909090909
"LCK LAS","turretKills.mean",1.07046986154953,0.600333522389381,0,0.650470219435737,1.08417593528817,1.50592165198907,1.97297297297297
"LCK LAS","totalMinionsKilled.mean",103.353010433292,79.2516412001425,18,25.5018796992481,93.9565217391304,183.097448003825,203.174603174603
"LCK LAS","totalTimeCCDealt.mean",215.528742799859,121.02318054602,68.4285714285714,116.458540115798,175.165355398806,292.359714673913,614.405405405405
"LCK LAS","baronKills.mean",0.125736741521605,0.137624036387446,0,0.0257050528789659,0.0497542997542998,0.227886056971514,0.454545454545455
"LCK LAS","dragonKills.mean",0.455601989289579,0.571973444493089,0,0.0266805266805267,0.083088954056696,1.01785714285714,1.53333333333333
"LCK LAS","totalDamageDealt.mean",123296.611364895,48042.806308684,19084.3222222222,121238.68258427,135171.91954023,158286.34784689,170810.928571429
"LCK LAS","totalDamageTaken.mean",19613.1377908926,4317.92936192081,13010.3111111111,15515.0888133031,20053.5323774283,23596.40625,26579.3571428571
"LCK LAS","totalDamageDealtToChampions.mean",15924.2591501324,4915.41653245874,5404.46153846154,13819.3129535865,17800.7479951885,19276.5349909835,24576.4285714286
"LCK LAS","damageDealtToObjectives.mean",13012.8115156135,8765.48173120759,1023.07142857143,6772.32395771733,10478.3694403715,22655.2954545455,27282.2222222222
"LCK LAS","goldEarnedPerMinute.mean",424.958838064694,65.9615373731588,272.089475371859,413.652662547521,443.371530244843,469.047140993851,501.653485706543
"LCS","goldEarned.mean",10530.6208282038,1841.6607831231,6910.2380952381,10431.6301369863,11136.0777777778,11616.2463768116,12888.313253012
"LCS","kills.mean",5.3073469145523,1.95586752862922,1.58695652173913,4.35789473684211,5.7536231884058,6.80597014925373,7.85714285714286
"LCS","deaths.mean",4.69757081977512,0.719863527828629,3.3375,4.17708333333333,4.67857142857143,5,6.26595744680851
"LCS","assists.mean",7.73357044285859,2.97035391668754,4.66315789473684,5.95180722891566,6.28767123287671,9.18518518518519,14.1190476190476
"LCS","champExperience.mean",11524.1983173043,1955.05880103567,7851.9880952381,10749.8375,11906.2127659574,13050.7222222222,14030.6296296296
"LCS","player.WR.mean",0.530280497592205,0.0663897346588302,0.366666666666667,0.5,0.531645569620253,0.563829787234043,0.712328767123288
"LCS","turretKills.mean",1.13825894680302,0.630935036157832,0.131868131868132,0.574468085106383,1.27380952380952,1.62222222222222,2.2375
"LCS","totalMinionsKilled.mean",132.577028931496,79.7523316291121,20.0875,29.0952380952381,180.658536585366,194.691358024691,216.939759036145
"LCS","totalTimeCCDealt.mean",233.308311795826,123.486909644028,83.8064516129032,141.027397260274,189.011904761905,303.361111111111,621.302631578947
"LCS","baronKills.mean",0.0814269452380309,0.126619188647529,0,0.0111111111111111,0.0289855072463768,0.0752688172043011,0.493827160493827
"LCS","dragonKills.mean",0.184938225604099,0.327216364524012,0,0.0246913580246914,0.0476190476190476,0.161290322580645,1.24691358024691
"LCS","totalDamageDealt.mean",120927.143457731,56088.4405356847,18953.6808510638,113784.915789474,138077.129032258,153674.133333333,209339.333333333
"LCS","totalDamageTaken.mean",19832.3115595874,4566.82434221735,13659.4642857143,16010.6506024096,19784.3977272727,22088.0821917808,31815.3950617284
"LCS","totalDamageDealtToChampions.mean",17108.8779480945,5226.54432506881,6589.59523809524,16867.9552238806,18852.8709677419,20386.5074626866,24366.0357142857
"LCS","damageDealtToObjectives.mean",9165.90435914588,6823.82944710188,1230.66666666667,4669.27272727273,7968.27777777778,11339.9444444444,28385.4444444444
"LCS","goldEarnedPerMinute.mean",418.974214823273,70.5278673810245,286.599290852619,417.768205845646,437.445762408602,461.459380880185,518.125265747974
"LEC","goldEarned.mean",10912.436401266,1862.2749064075,6656.5,10455.2589285714,11312.1201745759,12258.2628787879,14137.8604651163
"LEC","kills.mean",5.83353921596535,2.11498726156378,1.51162790697674,5.22923925667828,6.19865211810013,7.10257731958763,10.0166666666667
"LEC","deaths.mean",5.10936004585241,0.949199958154955,3.36,4.27735879332478,4.96684981684982,5.6972049689441,7.66666666666667
"LEC","assists.mean",7.99074024032591,3.31141507440444,3.67469879518072,6.09299516908213,6.9,8.50382290184922,16.6153846153846
"LEC","champExperience.mean",11763.9711849744,1796.44564785063,8237.13483146067,11070.2447017268,12250.9339244851,13171.0790697674,14703.2222222222
"LEC","player.WR.mean",0.553065502461924,0.0794141403295978,0.409090909090909,0.503865979381443,0.552177858439201,0.599390243902439,0.833333333333333
"LEC","turretKills.mean",1.16047205553874,0.622994606110101,0,0.665599730458221,1.33920996818664,1.6663704230359,2.08139534883721
"LEC","totalMinionsKilled.mean",123.420129731716,85.706615096844,15.5263157894737,25.6533536585366,180.25805395495,194.812862318841,230.375
"LEC","totalTimeCCDealt.mean",248.632758062502,122.994546905562,91,145.83072450805,204.600504625736,353.160897435897,489.55421686747
"LEC","baronKills.mean",0.123281045683188,0.170323141220218,0,0.0102040816326531,0.0358974358974359,0.126315789473684,0.539473684210526
"LEC","dragonKills.mean",0.333322336018452,0.521842345968635,0,0.011019536019536,0.0458041958041958,0.31046511627907,1.8125
